"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"1789",333,1788,5,0.25780001282692,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['ninos', 'presenciar', 'naturaleza', 'cercar', 'hogar']","Seguridad",342,"opd casa de la familia zapallar",5,5405,"Todos",22,"Oficina de Protección de Derechos"
"1790",334,1789,6,0.271800011396408,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['igualdad']","Derechos sociales e igualdad",343,"escuela de verano",14,14107,"10 a 13",10,"Otro"
"1791",335,1790,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'reciclaje']","Espacios públicos",344,"ilustre municipalidad de lolol",6,6304,"10 a 13",8,"Establecimiento Educacional"
"1792",336,1791,1,0.33390000462532,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['incluir', 'cuidar', 'materia', 'escolar']","Mejorar calidad y acceso a salud y educación",345,"centro para niños con cuidadores principalmente temporeros cncpt 2020",14,14103,"6 a 9",12,"Establecimiento Educacional"
"1793",338,1792,6,0.231900006532669,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['afectar', 'ciudad']","Derechos sociales e igualdad",347,"fortalecimiento municipal chcc",11,11101,"6 a 9",10,"Otro"
"1794",339,1793,1,0.299699991941452,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['acceso', 'publicar', 'formar', 'expedito', 'calidad']","Mejorar calidad y acceso a salud y educación",348,"circuito responsabilidad penal adolescente región de tarapacá",1,1101,"14 a 18",11,"Programa Sename"
"1795",341,1794,4,0.326200008392334,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['necesidad', 'levantar', 'nin']","Conectividad y transporte",350,"chile crece contigo municipalidad independencia",13,13108,"6 a 9",20,"Establecimiento Educacional"
"1796",342,1795,8,0.313300013542175,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['interes', 'ninos', 'solo', 'futbol', 'ninas', 'tambien', 'desarrollar', 'interes', 'ejemplo', 'patinaje']","Espacios públicos",351,"escuela básica  maitencillo",7,7408,"6 a 9",10,"Establecimiento Educacional"
"1797",343,1796,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacio']","Mejorar calidad y acceso a salud y educación",352,"opd",7,7202,"6 a 9",12,"Otro"
"1798",345,1797,5,0.326099991798401,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['tener', 'transportar', 'visitar', 'familia', 'ir', 'jardin']","Seguridad",354,"niñez biobio y junji cañete",8,8203,"4 a 5",9,"Establecimiento Educacional"
"1799",347,1798,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",356,"programa de prevención focalizada adolfo pérez esquivel",10,10108,"10 a 13",4,"Programa Sename"
"1800",348,1799,9,0.199200004339218,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['areas_verdes', 'hacer']","Espacios recreativos y de esparcimiento",357,"niñez biobio y junji cañete",8,8203,"4 a 5",9,"Establecimiento Educacional"
"1801",349,1800,6,0.456099987030029,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['interconectar', 'educacion', 'totalidad', 'tematicas', 'analizar', 'influir', 'nivel', 'social']","Derechos sociales e igualdad",358,"pie 24 horas sur talita cumi",8,8301,"14 a 18",10,"Programa Sename"
"1802",350,1801,6,0.329800009727478,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['temer', 'social', 'desigualdad']","Derechos sociales e igualdad",359,"opd rengo consejos de infancia",6,6115,"14 a 18",10,"Oficina de Protección de Derechos"
"1803",351,1802,6,0.442999988794327,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['mostrar', 'conformar', 'entornar', 'referir', 'importante', 'familia', 'mas', 'importante', 'recibir']","Derechos sociales e igualdad",360,"chile crece contigo y opd casablanca",5,5102,"6 a 9",8,"Otro"
"1804",352,1803,4,0.199399992823601,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['limpiar', 'basura', 'rios']","Conectividad y transporte",361,"chile crece contigo",13,13402,"6 a 9",10,"Otro"
"1805",360,1804,1,0.335099995136261,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['aceso', 'ninos', 'tecnologia', 'celualres', 'jugar']","Mejorar calidad y acceso a salud y educación",369,"niñez biobio y cncpt tubul arauco",8,8202,"6 a 9",5,"Otro"
"1806",361,1805,2,0.33610001206398,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['menos', 'delincuenci']","Cambios políticos y culturales",370,"opd y residencia niño y patria",4,4301,"10 a 13",4,"Programa Sename"
"1807",362,1806,3,0.344300001859665,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['presidente', 'gente']","Paz y justicia",371,"cncpt",6,6102,"6 a 9",15,"Establecimiento Educacional"
"1808",363,1807,9,0.233199998736382,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['empatia']","Espacios recreativos y de esparcimiento",372,"opd",8,8303,"14 a 18",10,"Consejo Consultivo"
"1809",364,1808,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['animal']","Mejorar calidad y acceso a salud y educación",373,"escuela de verano san esteban",5,5304,"10 a 13",15,"Otro"
"1810",365,1809,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['terminar', 'delincuencia']","Mejorar calidad y acceso a salud y educación",374,"cnctp",6,6102,"10 a 13",22,"Establecimiento Educacional"
"1811",367,1810,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",376,"niños de la comuna de aysén",11,11201,"10 a 13",11,"Oficina Local de la Niñez"
"1812",368,1811,3,0.198699995875359,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['cambiar', 'presidente']","Paz y justicia",377,"programa de salidas alternativas",10,10301,"14 a 18",15,"Programa Sename"
"1813",369,1812,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",378,"red comunal chcc melipilla piscina chocalan grupo 1",13,13501,"14 a 18",11,"Establecimiento Educacional"
"1814",373,1813,1,0.286700010299683,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'seguridad', 'vandalos']","Mejorar calidad y acceso a salud y educación",382,"municipalidad de lo espejo",13,13116,"6 a 9",9,"Otro"
"1815",375,1814,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",384,"red comunal chcc melipilla piscina chocalan grupo 3",13,13501,"6 a 9",7,"Establecimiento Educacional"
"1816",377,1815,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",386,"diálogos participativos chcc2",8,8303,"6 a 9",7,"Otro"
"1817",378,1816,1,0.198300004005432,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['dignida']","Mejorar calidad y acceso a salud y educación",387,"acj valparaíso sede rpa san felipe",5,5701,"14 a 18",5,"Otro"
"1818",379,1817,7,0.323100000619888,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['acceso', 'calida']","Acceso a servicios y prestaciones dignas",388,"diálogos participativos chcc3",8,8303,"10 a 13",10,"Otro"
"1819",381,1818,8,0.211300000548363,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['violencia', 'orden', 'publicar']","Espacios públicos",390,"cread galvarino sename",13,13101,"10 a 13",8,"Programa Sename"
"1820",382,1819,2,0.190400004386902,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['menos', 'racismo']","Cambios políticos y culturales",391,"club deportivo de cheerleader jaguar",2,2301,"10 a 13",6,"Establecimiento Educacional"
"1821",383,1820,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'escuela']","Mejorar calidad y acceso a salud y educación",392,"programa abriendo caminos tikvah",6,6101,"Todos",8,"Otro"
"1822",384,1821,8,0.241699993610382,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['desigualdad', 'economica']","Espacios públicos",393,"club deportivo recreativo social de cheerleaders jaguar",2,2301,"6 a 9",4,"Otro"
"1823",385,1822,9,0.314900010824203,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['educacion', 'acceso', 'universal', 'primario', 'secundario', 'universitario', 'evitar', 'pagar', 'posterior', 'creditos', 'universitario']","Espacios recreativos y de esparcimiento",394,"club deportivo cheerleader jaguar",2,2301,"14 a 18",3,"Establecimiento Educacional"
"1824",386,1823,7,0.450700014829636,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['variedad', 'comerciar', 'retail', 'acceso', 'diferente', 'elemento']","Acceso a servicios y prestaciones dignas",395,"deportes tocopilla",2,2301,"6 a 9",9,"Otro"
"1825",387,1824,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'espacio', 'areas_verdes']","Mejorar calidad y acceso a salud y educación",396,"deportes tocopilla",2,2301,"10 a 13",5,"Otro"
"1826",388,1825,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['ciudad']","Seguridad",397,"deportes tocopilla",2,2301,"10 a 13",4,"Otro"
"1827",389,1826,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['salud', 'gratuito', 'calidad']","Mejorar calidad y acceso a salud y educación",398,"centro semi cerrado calera de tango",13,13403,"14 a 18",12,"Programa Sename"
"1828",390,1827,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",399,"grupo scout",10,10206,"10 a 13",7,"Otro"
"1829",392,1828,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['bajos_sueldos']","Seguridad",401,"programa chile crece contigo i municipalidad de maria pinto",13,13504,"Todos",13,"Otro"
"1830",394,1829,5,0.224700003862381,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['areas', 'amplio']","Seguridad",403,"opd vallenar",3,3301,"Todos",9,"Otro"
"1831",399,1830,8,0.282900005578995,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['acosar']","Espacios públicos",409,"chile crece contigo",10,10302,"10 a 13",11,"Establecimiento Educacional"
"1832",400,1831,1,0.364499986171722,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'crisis', 'medioambiental', 'falto', 'aguar', 'territorio']","Mejorar calidad y acceso a salud y educación",410,"oln colina",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
"1833",402,1832,9,0.239999994635582,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['actividad', 'escolar', 'vincular', 'educacion', 'civica']","Espacios recreativos y de esparcimiento",412,"oln colina",13,13301,"10 a 13",6,"Oficina Local de la Niñez"
"1834",403,1833,8,0.241699993610382,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['evento', 'taller']","Espacios públicos",413,"centro de niños de madres temporeras san pablo",10,10307,"6 a 9",20,"Establecimiento Educacional"
"1835",404,1834,1,0.364499986171722,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'crisis', 'medioambiental', 'falto', 'aguar', 'territorio']","Mejorar calidad y acceso a salud y educación",414,"macarena solis",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
"1836",405,1835,1,0.364499986171722,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'crisis', 'medioambiental', 'falto', 'aguar', 'territorio']","Mejorar calidad y acceso a salud y educación",415,"oln colina",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
"1837",406,1836,7,0.323000013828278,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['fiscalizar', 'mascota']","Acceso a servicios y prestaciones dignas",416,"ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
"1838",407,1837,7,0.323000013828278,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['fiscalizar', 'mascota']","Acceso a servicios y prestaciones dignas",417,"ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
"1839",408,1838,4,0.276800006628036,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['personar', 'conversar']","Conectividad y transporte",418,"ilustre municipalidad de purranque",10,10303,"6 a 9",18,"Otro"
"1840",409,1839,9,0.319700002670288,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['quedar', 'mayoria', 'pertenecer', 'textual']","Espacios recreativos y de esparcimiento",419,"corporacion de apoyo a la niñez y juventud en riesgo social llequen",16,16101,"14 a 18",9,"Programa Sename"
"1841",411,1840,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion', 'calidad']","Mejorar calidad y acceso a salud y educación",421,"ilustre municipalidad de purranque",10,10303,"10 a 13",11,"Otro"
"1842",415,1841,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['transportar', 'inclusivo']","Conectividad y transporte",425,"coord niñez octava y chcc comuna los álamos",8,8206,"6 a 9",16,"Otro"
"1843",417,1842,6,0.377799987792969,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['importancia', 'familia']","Derechos sociales e igualdad",427,"niños y niñas que participan de los centros para niños con cuidadores principales temporeros",9,9120,"10 a 13",11,"Establecimiento Educacional"
"1844",418,1843,2,0.276399999856949,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['familiar', 'danos', 'integridad', 'hogar', 'trabajar']","Cambios políticos y culturales",428,"centro para niños con cuidadores disipables temporeros",14,14202,"Todos",41,"Otro"
"1845",419,1844,4,0.326099991798401,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['generar', 'espacio', 'adolescencia']","Conectividad y transporte",429,"comision por los derechos de la infancia y adolescencia",2,2203,"10 a 13",12,"Establecimiento Educacional"
"1846",427,1845,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['aumentar', 'pensionar']","Mejorar calidad y acceso a salud y educación",437,"centro metropolitano norte sename",13,13303,"14 a 18",23,"Programa Sename"
"1847",429,1846,5,0.389699995517731,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['vivir', 'barrio', 'tranquilo', 'ruido', 'molesto', 'balar', 'loco', 'saqueo']","Seguridad",439,"programa chile crece contigo municipalidad pedro aguirre cerda",13,13121,"6 a 9",6,"Establecimiento Educacional"
