"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"992",404,991,8,0.533900022506714,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['respetar', 'tolerara', 'incluir', 'par', 'pensar', 'actuar', 'distint']","Mayor participación en instancias de diálogo",414,"macarena solis",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
"993",405,992,8,0.533900022506714,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['respetar', 'tolerara', 'incluir', 'par', 'pensar', 'actuar', 'distint']","Mayor participación en instancias de diálogo",415,"oln colina",13,13301,"14 a 18",6,"Oficina Local de la Niñez"
"994",406,993,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",416,"ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
"995",407,994,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",417,"ilustre municipalidad de san esteban",5,5304,"6 a 9",18,"Otro"
"996",408,995,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente",418,"ilustre municipalidad de purranque",10,10303,"6 a 9",18,"Otro"
"997",409,996,6,0.342799991369247,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['plantar_arboles']","Compartir y conversar con la familia y la gente",419,"corporacion de apoyo a la niñez y juventud en riesgo social llequen",16,16101,"14 a 18",9,"Programa Sename"
"998",412,997,6,0.481000006198883,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['escuchar', 'necesidad', 'ninos_a', 'familia']","Compartir y conversar con la familia y la gente",422,"jardín infantil estrellita",10,10102,"4 a 5",9,"Establecimiento Educacional"
"999",417,998,1,0.383500009775162,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['practicar', 'cuidar', 'naturaleza']","Cuidar la convivencia",427,"niños y niñas que participan de los centros para niños con cuidadores principales temporeros",9,9120,"10 a 13",11,"Establecimiento Educacional"
"1000",418,999,8,0.293199986219406,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['conocer', 'derecho', 'valor', 'defender', 'violencia']","Mayor participación en instancias de diálogo",428,"centro para niños con cuidadores disipables temporeros",14,14202,"Todos",41,"Otro"
"1001",419,1000,4,0.390100002288818,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['proponer', 'necesidad', 'propuesto', 'levantado', 'autoridad', 'local', 'dar', 'cumplimient']","Ayudar y respetar a los compañeros",429,"comision por los derechos de la infancia y adolescencia",2,2203,"10 a 13",12,"Establecimiento Educacional"
"1002",420,1001,3,0.23819999396801,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['comuna', 'contar', 'areas_verd', 'centro', 'recreacional', 'familia', 'asistir']","Mayor asistencia a Diálogos/Cabildos",430,"chile crece contigo",2,2203,"4 a 5",8,"Otro"
"1003",421,1002,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'agua', 'hogar']","Compartir y conversar con la familia y la gente",431,"ilustre municipalidad de alhué",13,13502,"4 a 5",6,"Otro"
"1004",424,1003,2,0.319599986076355,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['generar', 'espacio', 'mas', 'participativo', 'escuchen', 'nino', 'nina']","Mayor incidencia en el ambito público",434,"cahmt",5,5402,"10 a 13",10,"Otro"
"1005",428,1004,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['escuchar', 'respetar']","Compartir y conversar con la familia y la gente",438,"centro de madres temporeras",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
"1006",429,1005,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'adulto']","Compromiso de obtener mejores notas",439,"programa chile crece contigo municipalidad pedro aguirre cerda",13,13121,"6 a 9",6,"Establecimiento Educacional"
"1007",430,1006,3,0.395399987697601,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['lado', 'tipo', 'oportunidad']","Mayor asistencia a Diálogos/Cabildos",440,"chile crece contigo negrete",8,8307,"4 a 5",9,"Establecimiento Educacional"
"1008",431,1007,2,0.303700000047684,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['ir_votar']","Mayor incidencia en el ambito público",441,"congregación de religiosos terciarios capuchinos  programas pla y plae",8,8101,"14 a 18",4,"Programa Sename"
"1009",432,1008,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",442,"centro de madres temporeras",13,13401,"6 a 9",6,"Oficina de Protección de Derechos"
"1010",437,1009,4,0.380299985408783,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['emitir', 'opinión', 'respeto']","Ayudar y respetar a los compañeros",448,"opd lujarpan huara",1,1404,"6 a 9",16,"Oficina de Protección de Derechos"
"1011",438,1010,4,0.44080001115799,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['cuidar', 'nina', 'ver', 'agredir', 'faltar', 'respeto', 'nín', 'mujer', 'intervenir']","Ayudar y respetar a los compañeros",449,"cncpt placilla",6,6308,"Todos",28,"Otro"
"1012",440,1011,0,0.38960000872612,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['generar', 'visita', 'ninos_nina', 'usuario', 'opd', 'encargada', 'medio_ambiente']","Respeto en la escuela",451,"oficina de protección de derechos de infancia y adolescencia",8,8306,"6 a 9",7,"Oficina de Protección de Derechos"
"1013",441,1012,9,0.369599997997284,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['utilizar', 'contenedor', 'basura']","Cuidar el medio ambiente",452,"cahmt",5,5402,"6 a 9",6,"Otro"
"1014",448,1013,6,0.237499997019768,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['desarrollar', 'actividad', 'permitir', 'ejercer', 'derecho', 'participacion', 'escuchar']","Compartir y conversar con la familia y la gente",459,"opd exigiendo y luchando por nuestros derechos",6,6113,"10 a 13",6,"Otro"
"1015",450,1014,1,0.471100002527237,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['establecer', 'relación', 'afecto', 'comunido']","Cuidar la convivencia",461,"villa los cerezos de san luis de macul",13,13122,"6 a 9",10,"Otro"
"1016",451,1015,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['respetar', 'par']","Mayor participación en instancias de diálogo",462,"programa chile crece contigo municipalidad de independencia",13,13108,"6 a 9",24,"Establecimiento Educacional"
"1017",453,1016,0,0.324999988079071,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['informar', 'mejor', 'posible', 'asi', 'informar', 'base', 'demas']","Respeto en la escuela",464,"consejo consultivo  opd la granja",13,13111,"14 a 18",5,"Oficina de Protección de Derechos"
"1018",456,1017,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['tener', 'opinion']","Mayor asistencia a Diálogos/Cabildos",467,"programa libertad asistida especial",3,3101,"14 a 18",8,"Programa Sename"
"1019",460,1018,6,0.336800009012222,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['utilizar', 'areas_verd', 'fin', 'pasar', 'momento', 'agradable', 'padre']","Compartir y conversar con la familia y la gente",471,"escuela de verano",7,7405,"6 a 9",19,"Establecimiento Educacional"
"1020",467,1019,8,0.292100012302399,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar', 'actividad', 'orientado', 'desarrollo', 'comun']","Mayor participación en instancias de diálogo",478,"programa abriendo caminos",2,2201,"Todos",10,"Otro"
"1021",469,1020,1,0.256099998950958,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar', 'espacio', 'recreativo', 'jugar', 'divertir', 'destruir']","Cuidar la convivencia",480,"chile crece contigo quilaco",8,8308,"6 a 9",10,"Establecimiento Educacional"
"1022",472,1021,2,0.316399991512299,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['mantener', 'ambiente', 'limpio', 'reciclar']","Mayor incidencia en el ambito público",483,"chile crece contigo renca",13,13128,"10 a 13",8,"Otro"
"1023",473,1022,3,0.230399996042252,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'respetuoso', 'adulto']","Mayor asistencia a Diálogos/Cabildos",484,"chile crece contigo renca",13,13128,"6 a 9",5,"Consejo Consultivo"
"1024",474,1023,6,0.47350001335144,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'consciencia']","Compartir y conversar con la familia y la gente",485,"programa de libertad asistida proyecta chiloé",10,10201,"Todos",5,"Programa Sename"
"1025",475,1024,3,0.19760000705719,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['estudiar', 'lograr', 'profesional', 'futuro']","Mayor asistencia a Diálogos/Cabildos",486,"chile crece contigo quilaco",8,8308,"10 a 13",10,"Establecimiento Educacional"
"1026",476,1025,1,0.412400007247925,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['tener', 'derecho', 'expresar', 'temor', 'represion']","Cuidar la convivencia",487,"moira francisca vallejos inostroza",8,8308,"14 a 18",10,"Establecimiento Educacional"
"1027",477,1026,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['limpiar', 'barrio', 'casa']","Compartir y conversar con la familia y la gente",488,"secretaria niñez y junaeb",8,8102,"10 a 13",13,"Establecimiento Educacional"
"1028",479,1027,9,0.369599997997284,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['cuidar', 'lugar', 'vieve']","Cuidar el medio ambiente",490,"participan de centro para niños con cuidadores principales temporeros",9,9109,"6 a 9",8,"Establecimiento Educacional"
"1029",480,1028,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente",491,"cruz roja",16,16102,"14 a 18",20,"Programa Sename"
"1030",486,1029,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['respeto', 'mutuo']","Ayudar y respetar a los compañeros",497,"municipalidad de corral",14,14102,"14 a 18",8,"Consejo Consultivo"
"1031",487,1030,7,0.413700014352799,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['existir', 'nuevo', 'actividad', 'nino', 'informars']","Compromiso de obtener mejores notas",498,"opd isla de maipo",13,13603,"10 a 13",170,"Oficina de Protección de Derechos"
"1032",488,1031,6,0.394800007343292,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'actividad', 'entretenido']","Compartir y conversar con la familia y la gente",499,"jardin regalitos del cielo",10,10209,"4 a 5",10,"Establecimiento Educacional"
"1033",489,1032,8,0.308099985122681,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['adolescente', 'joven', 'actividad', 'comunitario', 'social', 'escuela', 'colegio', 'liceo', 'mayor', 'escucha', 'activo', 'temas_politico', 'mayor', 'compromiso', 'civico']","Mayor participación en instancias de diálogo",500,"municipalidad san pedro de la paz",8,8108,"Todos",50,"Otro"
"1034",491,1033,2,0.316399991512299,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['gustar', 'escuchen', 'entregar', 'opinione']","Mayor incidencia en el ambito público",502,"chile crece contigo calle larga y cesfam josé joaquín aguirre",5,5302,"10 a 13",8,"Otro"
"1035",492,1034,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['dar', 'amor', 'familia']","Compartir y conversar con la familia y la gente",503,"jardín infantil paidahue",13,13113,"4 a 5",6,"Establecimiento Educacional"
"1036",493,1035,9,0.33270001411438,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['practicar', 'igualdad', 'social']","Cuidar el medio ambiente",504,"opd adquintue",10,10306,"Todos",8,"Consejo Consultivo"
"1037",494,1036,8,0.41949999332428,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['equipo', 'interventor', 'acerco', 'cuidadora', 'ninos_nina', 'comentar', 'abordar', 'actividad', 'forma', 'realizar', 'compromiso', 'instar', 'escuchar', 'forma', 'activo', 'inquietud', 'necesidad', 'opinión', 'ninos_nina']","Mayor participación en instancias de diálogo",505,"programa abriendo caminos",2,2101,"6 a 9",13,"Otro"
"1038",495,1037,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['escuchar', 'hablar']","Compartir y conversar con la familia y la gente",506,"opd vallenar",3,3301,"Todos",12,"Otro"
"1039",496,1038,3,0.131999999284744,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['encasillar', 'saco']","Mayor asistencia a Diálogos/Cabildos",507,"escuela municipal de fútbol de frutillar",10,10105,"10 a 13",8,"Otro"
"1040",500,1039,6,0.338800013065338,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['compartir', 'mas', 'tiempo', 'familia']","Compartir y conversar con la familia y la gente",511,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"1041",501,1040,2,0.356400012969971,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['ademas', 'comprometer', 'dialogar', 'pares', 'resolucion', 'problema']","Mayor incidencia en el ambito público",512,"red  chile crece contigo  hualaihue",10,10403,"10 a 13",26,"Establecimiento Educacional"
"1042",502,1041,6,0.47350001335144,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'destrozo']","Compartir y conversar con la familia y la gente",513,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"1043",503,1042,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'agua']","Compartir y conversar con la familia y la gente",514,"residencia de protección casa belén",5,5301,"Todos",21,"Otro"
"1044",504,1043,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['apoyar', 'violencia']","Mayor participación en instancias de diálogo",515,"ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
"1045",505,1044,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente",516,"ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
"1046",506,1045,1,0.459699988365173,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar', 'planeta']","Cuidar la convivencia",517,"ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
